smiles,pred_pIC50,novel,formula,MW,LogP,HBD,HBA,TPSA,RotBonds,HeavyAtoms,Fsp3,MR,Rings,AromaticRings,QED,Lipinski,LipViolations,Ghose,Veber,Egan,Muegge,LeadLike,ESOL_logS,Solubility,GI_absorption,BBB,Pgp_substrate,LogKp,CYP1A2_inhibitor,CYP2C9_inhibitor,CYP2C19_inhibitor,CYP2D6_inhibitor,CYP3A4_inhibitor,hERG,PAINS
O=C1CN(Cc2ccc(O)cc2)C(c2ccccc2)Cc2cc(O)ccc21,6.878,True,C23H21NO3,359.4,4.08,2,4,60.8,3,27,0.17,103.8,4,3,0.74,True,0,True,True,True,True,False,-4.93,Moderately Soluble,High,True,False,-5.6,False,False,True,True,True,High,
CCC(=O)C1C(c2ccc(O)cc2)C1c1ccc(O)cc1,6.187,True,C18H18O3,282.3,3.57,2,3,57.5,4,21,0.28,80.5,3,2,0.901,True,0,True,True,True,True,True,-4.0,Moderately Soluble,High,True,False,-5.49,False,False,True,False,True,Low,
CCC1C(c2ccc(OCCN3CCC3)cc2)c2ccc(O)cc2C[PH]1=O,7.179,True,C22H28NO3P,385.4,4.46,1,4,49.8,6,27,0.45,109.7,4,2,0.746,True,0,True,True,True,True,False,-4.97,Moderately Soluble,High,True,False,-5.48,True,False,True,True,True,High,
CCN1CC(c2ccc(O)cc2)C(c2cccc(O)c2)C1=[SH]c1ccc(O)cc1,7.154,True,C24H25NO3S,407.5,4.66,4,3,63.9,4,29,0.21,119.3,4,3,0.375,True,0,True,True,True,True,False,-5.5,Moderately Soluble,High,True,False,-5.48,False,False,True,False,True,Low,
Oc1ccc2c(c1)CC1(C2)c2ccc(O)cc2CN1Cc1ccccc1,6.58,True,C23H21NO2,343.4,4.11,2,3,43.7,2,26,0.22,101.0,5,3,0.736,True,0,True,True,True,True,False,-4.94,Moderately Soluble,High,True,False,-5.48,False,False,True,True,True,High,
Oc1ccc(-c2cscc2-c2ccc(O)cc2)cc1,6.562,True,C16H12O2S,268.3,4.49,2,3,40.5,2,19,0.0,78.5,3,3,0.718,True,0,False,True,True,True,False,-4.86,Moderately Soluble,High,True,False,-4.75,False,False,True,False,True,Low,
CCC12Cc3cc(O)ccc3N1C(c1ccc(OCCN3CCCC3)cc1)N2,6.551,True,C23H29N3O2,379.5,3.64,2,5,48.0,6,28,0.48,110.8,5,2,0.803,True,0,True,True,True,True,False,-4.41,Moderately Soluble,High,True,False,-6.03,False,False,True,True,True,Medium,
Oc1ccc(-c2cc(Cl)c3c(c2)OCCN3Cc2ccccc2)cc1,7.183,True,C21H18ClNO2,351.8,5.11,1,3,32.7,3,25,0.14,101.5,4,3,0.711,False,1,True,True,True,False,False,-5.58,Moderately Soluble,High,True,False,-4.82,True,False,True,True,True,High,
O=C1c2cc3c1ccc(O)c3ccc(O)ccc2N1C=CC=CC=CNCC1,6.174,True,C23H20N2O3,372.4,3.91,3,5,72.8,1,28,0.09,111.1,4,2,0.604,True,0,True,True,True,True,True,-4.92,Moderately Soluble,High,False,False,-5.8,False,False,True,True,True,Medium,
CCN1CCN(c2cccc(O)c2)Cc2ccc(O)cc2C(=O)c2cc(O)ccc2C1,6.888,True,C25H26N2O4,418.5,3.88,3,6,84.2,2,31,0.24,119.8,4,3,0.586,True,0,True,True,True,True,True,-5.17,Moderately Soluble,High,False,True,-6.1,False,False,True,True,True,Medium,
CCN1CCc2cc(O)ccc2SC(=O)c2ccc(O)cc2C1,6.391,True,C18H19NO3S,329.4,3.41,2,5,60.8,1,23,0.28,91.1,3,2,0.839,True,0,True,True,True,True,True,-4.35,Moderately Soluble,High,True,False,-5.89,False,False,True,True,True,Medium,
O=C1CC(Cc2ccc(O)cc2)C(c2ccccc2)C1=COc1ccccc1,7.172,True,C25H22O3,370.4,5.27,1,3,46.5,5,28,0.16,109.3,4,3,0.491,False,1,True,True,True,False,False,-5.6,Moderately Soluble,High,True,False,-4.82,True,False,True,False,True,Low,
O=C1c2cc(O)ccc2-c2ccc(O)cc2C1Cc1ccc(O)cc1,6.773,True,C21H16O4,332.4,3.99,3,4,77.8,2,25,0.1,94.1,4,3,0.663,True,0,True,True,True,True,True,-4.82,Moderately Soluble,High,False,False,-5.49,False,False,True,False,True,Low,
CCC1=C2c3ccc(O)cc3CC2(C)CC(c2ccccn2)C1,7.056,True,C21H23NO,305.4,5.09,1,2,33.1,2,23,0.38,93.3,4,2,0.838,False,1,True,True,True,False,False,-5.19,Moderately Soluble,High,True,False,-4.55,True,False,True,False,True,Low,
Oc1ccc2c(c1)NC=CN(O)C2c1ccc(OCCN2CCCC2)cc1,6.735,True,C21H25N3O3,367.4,3.54,3,6,68.2,5,27,0.33,103.9,4,2,0.751,True,0,True,True,True,True,True,-4.35,Moderately Soluble,High,True,False,-6.03,False,False,True,True,True,Medium,
Oc1cccc(-[c+]2sc3ccc(O)cc3cc2-c2ccc(O)nc2)c1,7.217,True,C20H14NO3S+,348.4,5.03,3,5,73.6,2,25,0.0,99.9,4,4,0.444,False,1,True,True,True,False,False,-5.69,Moderately Soluble,High,False,False,-4.85,False,False,True,False,True,Low,
CCN1CC(c2ccc(O)cc2)C1c1ccc(O)cc1C(=O)OCCN1CCOc2ccccc21,6.923,True,C28H30N2O5,474.6,4.31,2,7,82.5,7,35,0.32,133.4,5,3,0.494,True,0,False,True,True,True,False,-5.42,Moderately Soluble,High,False,True,-6.13,False,False,True,True,True,High,
CCC1=C(c2ccc(O)cc2F)C(c2ccc(O)cc2)C1,7.264,True,C18H17FO2,284.3,4.59,2,2,40.5,3,21,0.22,80.7,3,2,0.865,True,0,True,True,True,True,False,-4.72,Moderately Soluble,High,True,False,-4.78,False,False,True,False,True,Low,
Oc1ccc(-c2ccc(C3CN(CCCF)C3)nc2)c2c(O)cccc12,6.565,True,C21H21FN2O2,352.4,4.07,2,4,56.6,5,26,0.29,100.3,4,3,0.727,True,0,True,True,True,True,False,-4.72,Moderately Soluble,High,True,False,-5.56,False,False,True,True,True,High,
Oc1ccc(-c2soc2-c2ccc(OCCN3CCCC3)cc2)cc1,6.784,True,C20H21NO3S,355.5,4.86,1,5,45.8,6,25,0.3,100.3,4,3,0.686,True,0,True,True,True,True,False,-5.18,Moderately Soluble,High,True,False,-5.02,True,False,True,True,True,High,
CCC12Cc3ccc(O)cc3OCC1(c1ccccc1)CCC2=O,6.53,True,C21H22O3,322.4,4.02,1,3,46.5,2,24,0.38,92.4,4,2,0.908,True,0,True,True,True,True,False,-4.61,Moderately Soluble,High,True,False,-5.41,True,False,True,False,True,Low,
OC1=C(c2ccc(O)cc2)C1c1ccc(OCCN2CCOCC2)cc1,6.332,True,C21H23NO4,353.4,3.17,2,5,62.2,6,26,0.33,99.6,4,2,0.835,True,0,True,True,True,True,True,-3.97,Soluble,High,True,False,-6.21,False,False,True,True,True,Medium,
O=C1c2ccc(O)cc2CN1Cc1ccc(Cl)cc1,6.24,True,C15H12ClNO2,273.7,3.2,1,2,40.5,2,19,0.13,73.1,3,2,0.913,True,0,False,True,True,True,True,-3.89,Soluble,High,True,False,-5.7,True,False,True,False,True,Low,
O=C1CC(c2cccc(O)c2)C(c2ccccc2)C1=CCN1CC1c1ccccc1O,6.653,True,C27H25NO3,411.5,4.92,2,4,60.5,5,31,0.22,120.2,5,3,0.462,True,0,True,True,True,True,False,-5.59,Moderately Soluble,High,True,False,-5.32,False,False,True,True,True,High,mannich_A(296)
C=C1C(C(=O)O)CCN(c2ccc(O)cc2)C1c1ccccc1,6.203,True,C19H19NO3,309.4,3.6,2,3,60.8,3,23,0.21,89.5,3,2,0.851,True,0,True,True,True,True,True,-4.21,Moderately Soluble,High,True,False,-5.63,False,True,True,True,True,Medium,
Oc1ccc2c(c1)CC1=C(O2)c2ccc(O)cc2NCC1,6.254,True,C17H15NO3,281.3,3.26,3,4,61.7,0,21,0.18,80.6,4,2,0.693,True,0,True,True,True,True,True,-4.06,Moderately Soluble,High,True,False,-5.7,False,False,True,True,True,Medium,
CCN1CCc2cc(O)ccc2N1CCc1ccc(O)c(Br)n1,6.033,True,C17H20BrN3O2,378.3,3.1,2,5,59.8,4,23,0.35,93.7,3,2,0.801,True,0,True,True,True,True,True,-4.26,Moderately Soluble,High,True,False,-6.41,False,False,True,True,True,Medium,
CCC12Cc3cc(O)ccc3OC1(c1ccc(OCCN3CCOCC3)cc1)C2,6.186,True,C24H29NO4,395.5,3.73,1,5,51.2,6,29,0.5,110.7,5,2,0.808,True,0,True,True,True,True,False,-4.55,Moderately Soluble,High,True,False,-6.06,True,False,True,True,True,Medium,
Oc1ccc2c(c1)CN1CCC2(Cc2ccccc2)Cc2ccc(O)cc21,6.806,True,C24H23NO2,357.5,4.54,2,3,43.7,2,27,0.25,107.4,5,3,0.707,True,0,True,True,True,True,False,-5.28,Moderately Soluble,High,True,False,-5.26,False,False,True,True,True,High,
O=C1CCN(Cc2ccc(O)cc2)C(c2ccc(OCCN3CCCC3)cc2)Oc2ccccc21,6.3,True,C29H32N2O4,472.6,5.03,1,6,62.2,7,35,0.34,134.9,5,3,0.52,False,1,False,True,True,False,False,-5.86,Moderately Soluble,High,True,False,-5.61,True,False,True,True,True,High,
CCC12CC1=CC(O)=CC=C1CCC(Cl)C(c3cccc(O)c3)=C12,6.77,True,C21H21ClO2,340.9,5.66,2,2,40.5,2,24,0.33,98.1,4,1,0.682,False,1,False,True,True,False,False,-5.57,Moderately Soluble,High,True,False,-4.36,False,False,True,False,False,Low,
CCC1(C)Cc2cc(O)ccc2C1=C(C(=O)O)c1cccc(O)c1,6.559,True,C20H20O4,324.4,4.07,3,3,77.8,3,24,0.25,92.8,3,2,0.744,True,0,True,True,True,True,False,-4.58,Moderately Soluble,High,False,False,-5.39,False,True,True,False,True,Low,
Oc1ccc(-c2cc(SCc3cccc(O)c3)ccn2)cc1,6.83,True,C18H15NO2S,309.4,4.45,2,4,53.4,4,22,0.06,89.0,3,3,0.699,True,0,True,True,True,True,False,-4.9,Moderately Soluble,High,True,False,-5.03,False,False,True,False,True,Low,
CCC12Cc3cc(O)ccc3C1(C)c1ccc(O)cc1C2CC(C)C,7.02,True,C23H28O2,336.5,5.5,2,2,40.5,3,25,0.48,101.3,4,2,0.777,False,1,True,True,True,False,False,-5.55,Moderately Soluble,High,True,False,-4.45,False,False,True,False,True,Low,
O=C1CC(Cc2ccc(O)cc2)C(F)c2ccc(O)cc21,6.905,True,C17H15FO3,286.3,3.55,2,3,57.5,2,21,0.24,76.2,3,2,0.887,True,0,True,True,True,True,True,-4.14,Moderately Soluble,High,True,False,-5.53,False,False,True,False,True,Low,
CCN1CC(Oc2ccc(O)cc2)C(c2ccc(OCCN3CCC3)cc2)Oc2cccc(O)c21,7.278,True,C28H32N2O5,476.6,4.59,2,7,74.6,8,35,0.36,134.9,5,3,0.493,True,0,False,True,True,True,False,-5.54,Moderately Soluble,High,False,False,-5.95,False,False,True,True,True,High,
CCN1CCN(c2ccc(C(=O)c3cc(O)ccc3C#N)cc2)Oc2ccccc21,6.697,True,C24H21N3O3,399.5,4.14,1,6,76.8,4,30,0.17,115.0,4,3,0.665,True,0,True,True,True,True,False,-5.1,Moderately Soluble,High,False,False,-5.8,True,False,True,True,True,High,
CC12c3ccc(O)cc3CN1CCC(=O)c1cc(O)ccc12,6.805,True,C18H17NO3,295.3,2.76,2,4,60.8,0,22,0.28,82.0,4,2,0.784,True,0,True,True,True,True,True,-3.82,Soluble,High,True,False,-6.14,False,False,True,True,False,Medium,
CC(O)C1=Nc2c1ncc(-c1ccc(O)cc1)c2CO,6.268,True,C15H14N2O3,270.3,1.76,3,5,85.9,3,20,0.2,75.1,3,2,0.793,True,0,True,True,True,True,True,-2.87,Soluble,High,False,False,-6.7,False,False,True,True,False,Low,
CN1CCN(CCOc2ccc(C3Oc4ccc(O)cc4CCN3c3ccccc3)cc2)N1CCO,7.957,True,C28H34N4O4,490.6,3.28,2,8,71.9,8,36,0.36,138.9,5,3,0.499,True,0,False,True,True,True,False,-4.79,Moderately Soluble,High,False,False,-6.96,False,False,True,True,True,Medium,
Oc1ccc2c(c1)CNc1cc-2ccc(O)cc2n1CCN1C=CC=CC=C2C1,6.629,True,C24H23N3O2,385.5,4.4,3,4,60.7,0,29,0.17,116.0,5,2,0.629,True,0,True,True,True,True,False,-5.38,Moderately Soluble,High,True,False,-5.53,False,False,True,True,True,High,
CCCN1CC(Oc2ccc(OC3CC(c4ccco4)c4cc(O)ccc43)cc2)C1,7.248,True,C25H27NO4,405.5,5.11,1,5,55.1,7,30,0.36,114.2,5,3,0.592,False,1,True,True,True,False,False,-5.53,Moderately Soluble,High,True,False,-5.15,True,False,True,True,True,High,
CC(C)N1CCc2cc(O)ccc2C1c1ccc(O)cc1C(=O)OCCO,6.462,True,C21H25NO5,371.4,2.6,3,6,90.2,5,27,0.38,101.0,3,2,0.7,True,0,True,True,True,True,True,-3.78,Soluble,High,False,False,-6.72,False,False,True,True,False,Medium,
Oc1ccc(C2=Cc3cc(O)ccc3NC2c2ccc(OCCN3CCC3)cc2)cc1,7.715,True,C26H26N2O3,414.5,4.89,3,5,65.0,6,31,0.23,123.4,5,3,0.501,True,0,True,True,True,True,False,-5.52,Moderately Soluble,High,True,False,-5.36,False,False,True,True,True,High,
COc1ccc2c(c1)C=C(c1ccc(O)nc1)C2=[SH]c1ccccc1,6.369,True,C21H17NO2S,347.4,4.4,2,3,42.4,3,25,0.05,104.6,4,3,0.545,True,0,True,True,True,True,False,-5.1,Moderately Soluble,High,True,False,-5.3,False,False,True,False,True,Low,thio_ketone(43)
CCN1CCN(Cc2ccc(O)cc2C(=O)c2ccc(O)cc2)Cc2ccc(O)cc21,6.47,True,C25H26N2O4,418.5,3.88,3,6,84.2,5,31,0.24,119.8,4,3,0.546,True,0,True,True,True,True,True,-4.98,Moderately Soluble,High,False,True,-6.1,False,False,True,True,True,Medium,
CCN1CCN(Cc2ccc(O)cn2)C(c2ccc(OCCN3CCC3)cc2)Oc2ccc(O)cc21,7.668,True,C28H34N4O4,490.6,4.0,2,8,81.5,8,36,0.39,138.7,5,3,0.491,True,0,False,True,True,True,False,-5.24,Moderately Soluble,High,False,True,-6.45,False,False,True,True,True,Medium,
CCC1=C2c3ccc(O)cc3OCC2c2cccc(O)c2CCN1Cc1ccc(O)cc1,7.821,True,C27H27NO4,429.5,5.16,3,5,73.2,3,32,0.26,123.9,5,3,0.536,False,1,True,True,True,False,False,-5.97,Moderately Soluble,High,False,False,-5.26,False,False,True,True,True,High,
CCC12CC1=CC(O)=CC=C1CCN(C)Cc3cc(O)ccc3C2N1,6.621,True,C21H26N2O2,338.5,3.92,3,4,55.7,1,25,0.43,99.2,4,1,0.726,True,0,True,True,True,True,True,-4.52,Moderately Soluble,High,True,False,-5.58,False,False,True,True,False,Medium,
CN1CCN(C(=O)Nc2ccc(-c3ccc(O)cc4cncc3-4)cc2)C1,6.296,True,C20H20N4O2,348.4,3.3,2,4,68.7,2,26,0.2,101.2,4,1,0.746,True,0,True,True,True,True,True,-4.4,Moderately Soluble,High,True,False,-6.08,False,False,True,True,False,Medium,
CCN1CCc2cc(O)ccc2C1c1ccc(O)cc1C(O)=COC,6.208,True,C20H23NO4,341.4,3.57,3,5,73.2,4,25,0.3,96.6,3,2,0.742,True,0,True,True,True,True,True,-4.3,Moderately Soluble,High,False,False,-5.85,False,False,True,True,True,Medium,
CCC1=C(c2ccc(O)cc2)C(=O)c2c(O)ccc(OC)c21,6.587,True,C18H16O4,296.3,3.62,2,4,66.8,3,22,0.17,84.2,3,2,0.907,True,0,True,True,True,True,True,-4.17,Moderately Soluble,High,True,False,-5.54,False,False,True,False,True,Low,
CCC1=C2c3ccc(O)cc3CC2(c2ccccc2)C(c2ccccc2)SC1,7.068,True,C26H24OS,384.5,6.54,1,2,20.2,3,28,0.23,118.8,5,3,0.553,False,1,False,True,False,False,False,-6.62,Insoluble,High,False,False,-4.0,True,False,True,False,True,Low,
OC1=CC=C(c2ccnc(-c3cccc(O)c3)c2)CC1,6.022,True,C17H15NO2,265.3,4.07,2,3,53.4,2,20,0.12,79.3,3,2,0.86,True,0,True,True,True,True,False,-4.36,Moderately Soluble,High,True,False,-5.03,False,False,True,False,True,Low,
CC1=C(c2ccc(O)cc2)C(c2ccc(OCCN3CCOCC3)cc2)O1,6.19,True,C22H25NO4,367.4,3.61,1,5,51.2,6,27,0.36,103.7,4,2,0.845,True,0,True,True,True,True,True,-4.32,Moderately Soluble,High,True,False,-5.98,True,False,True,True,True,Medium,
CCc1cc2cc(O)ccc2nc1-c1ccc(OC(F)(F)F)cc1O,6.695,True,C18H14F3NO3,349.3,4.77,2,4,62.6,3,25,0.17,86.6,3,3,0.715,True,0,True,True,True,True,False,-5.29,Moderately Soluble,High,True,False,-5.04,False,False,True,False,True,Low,
CCCN1CC(c2ccc(O)cc2)=C(c2ccc(OCCN3CCC3)cc2)Oc2ccc(O)cc21,8.018,True,C29H32N2O4,472.6,5.36,2,6,65.4,8,35,0.31,139.2,5,3,0.46,False,1,False,True,True,False,False,-6.0,Insoluble,High,True,False,-5.38,False,False,True,True,True,High,
CCC1=C2c3ccc(O)cc3CC2(C)CC(c2ccccc2)C1=O,7.243,True,C22H22O2,318.4,4.87,1,2,37.3,2,24,0.32,95.9,4,2,0.857,True,0,True,True,True,True,False,-5.12,Moderately Soluble,High,True,False,-4.78,True,False,True,False,True,Low,
C=C1C(C(C)=O)C(Nc2ccc(O)cc2)C1c1ccccc1,6.105,True,C19H19NO2,293.4,3.73,2,3,49.3,4,22,0.21,88.0,3,2,0.667,True,0,True,True,True,True,True,-4.15,Moderately Soluble,High,True,False,-5.44,False,False,True,True,True,Medium,
CCN1C=CN(CCOC2=CC(F)=C(O)C=C3C2=C3c2ccc(O)cc2)CC1,6.868,True,C22H23FN2O3,382.4,3.85,2,5,56.2,6,28,0.27,105.9,4,1,0.783,True,0,True,True,True,True,True,-4.4,Moderately Soluble,High,True,False,-5.9,False,False,True,True,False,Medium,
CCC1=C2c3ccc(O)cc3SCC2(Cc2ccccc2)OC1,6.783,True,C20H20O2S,324.4,4.67,1,3,29.5,3,23,0.3,94.9,4,2,0.889,True,0,True,True,True,True,False,-4.98,Moderately Soluble,High,True,False,-4.96,True,False,True,False,True,Low,
CCN1CCN(C2=CC=C(C3(C)c4ccc(O)cc4CCN3c3ccccc3)CC2)C=N1,7.284,True,C27H32N4O,428.6,4.86,1,5,42.3,4,32,0.37,130.8,5,2,0.756,True,0,False,True,True,True,False,-5.57,Moderately Soluble,High,True,False,-5.46,True,False,True,True,True,High,dyes5A(27)
CCC1(C)Nc2cc(O)ccc2C1=Cc1ccc(O)cc1,6.808,True,C18H19NO2,281.4,4.23,3,3,52.5,2,21,0.22,86.4,3,2,0.772,True,0,True,True,True,True,False,-4.54,Moderately Soluble,High,True,False,-5.01,False,False,True,True,True,High,
Oc1ccc(-c2ccc(SCN3CCCC3)nc2)c(Cl)c1,6.622,True,C16H17ClN2OS,320.8,4.25,1,4,36.4,4,21,0.31,87.9,3,2,0.854,True,0,True,True,True,True,False,-4.67,Moderately Soluble,High,True,False,-5.24,True,False,True,True,True,High,
C=C1C(CC)=C2c3ccc(O)cc3CC12Cc1ccccc1O,7.746,True,C21H20O2,304.4,4.62,2,2,40.5,3,23,0.24,92.4,4,2,0.869,True,0,True,True,True,True,False,-4.82,Moderately Soluble,High,True,False,-4.88,False,False,True,False,True,Low,
Oc1ccc(-c2cnc(-c3cccc(O)c3)c(Cl)c2)cc1,6.71,True,C17H12ClNO2,297.7,4.48,2,3,53.4,2,21,0.0,83.4,3,3,0.733,True,0,True,True,True,True,False,-5.01,Moderately Soluble,High,True,False,-4.94,False,False,True,False,True,Low,
CC(C)(Cc1ccc(O)cc1)c1ccc(O)cc1,6.355,True,C16H18O2,242.3,3.62,2,2,40.5,3,18,0.25,72.9,2,2,0.863,True,0,False,True,True,True,True,-3.92,Soluble,High,True,False,-5.21,False,False,True,False,True,Low,
CCN1C=CN(CCOC2=CC(Cl)=C(O)C=C3C2=C3c2ccc(O)cc2)CC1,6.946,True,C22H23ClN2O3,398.9,4.12,2,5,56.2,6,28,0.27,110.6,4,1,0.755,True,0,True,True,True,True,False,-4.67,Moderately Soluble,High,True,False,-5.81,False,False,True,True,False,High,
CCC1CCc2cc(O)ccc2N1CCc1ccc(O)c(Br)c1,6.874,True,C19H22BrNO2,376.3,4.63,2,3,43.7,4,23,0.37,97.4,3,2,0.818,True,0,True,True,True,True,False,-5.21,Moderately Soluble,High,True,False,-5.31,False,False,True,True,True,High,
CCC1=C2c3ccc(O)cc3OCC2c2ccc(C)cc21,7.028,True,C19H18O2,278.4,4.51,1,2,29.5,1,21,0.26,84.6,4,2,0.831,True,0,True,True,True,True,False,-4.76,Moderately Soluble,High,True,False,-4.8,True,False,True,False,True,Low,
Oc1ccc(-c2cnc(SCC3CC3)c(Cl)c2)c(Cl)c1,6.639,True,C15H13Cl2NOS,326.2,5.26,1,3,33.1,4,20,0.27,84.8,3,2,0.778,False,1,True,True,True,False,False,-5.36,Moderately Soluble,High,True,False,-4.56,True,False,True,False,True,Low,
CCC1CCc2cc(O)ccc2N=C1c1ccc(O)cc1,6.769,True,C18H19NO2,281.4,4.19,2,3,52.8,2,21,0.28,84.5,3,2,0.867,True,0,True,True,True,True,False,-4.52,Moderately Soluble,High,True,False,-5.04,False,False,True,True,True,High,
CCN1CCN(C2=CC=C(C(=O)c3ccc(O)cc3C)Sc3cc(O)ccc32)C1,7.148,True,C23H24N2O3S,408.5,4.21,2,6,64.0,4,29,0.26,116.0,4,2,0.739,True,0,True,True,True,True,False,-5.07,Moderately Soluble,High,True,False,-5.8,False,False,True,True,True,High,
Oc1cccc(N2CCC3=C(CCOc4cc(O)ccc43)C2)c1,6.342,True,C19H19NO3,309.4,3.54,2,4,52.9,1,23,0.26,90.1,4,2,0.846,True,0,True,True,True,True,True,-4.31,Moderately Soluble,High,True,False,-5.67,False,False,True,True,True,Medium,
CCN1CC(Cc2ccc(O)cc2)SC2=C(Cc3ccc(O)cc3)C=C21,7.502,True,C22H23NO2S,365.5,4.47,2,4,43.7,5,26,0.27,107.4,4,2,0.82,True,0,True,True,True,True,False,-4.93,Moderately Soluble,High,True,False,-5.36,False,False,True,True,True,High,
CCN1CC(c2ccc(O)cc2)C(c2cccc(O)c2)C(Cl)c2ccc(O)cc21,7.574,True,C24H24ClNO3,409.9,5.49,3,4,63.9,3,29,0.25,116.3,4,3,0.5,False,1,True,True,True,False,False,-6.1,Insoluble,High,True,False,-4.9,False,False,True,True,True,High,
CCN1CCN(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc21,6.069,True,C19H20N2O3,324.4,3.47,2,4,64.0,4,24,0.21,96.1,3,2,0.843,True,0,True,True,True,True,True,-4.14,Moderately Soluble,High,True,False,-5.82,False,True,True,True,True,Medium,
Oc1ccc(C[SH]2c3ccc(O)cc3C=[PH]2c2ccc(O)cc2)cc1,6.728,True,C20H19O3PS,370.4,3.98,4,3,60.7,3,25,0.05,108.4,4,3,0.417,True,0,True,True,True,True,True,-4.98,Moderately Soluble,High,True,False,-5.73,False,False,True,False,True,Low,
Oc1ccc(C=C2c3ccc(O)cc3CCN2Cc2cccc(Cl)c2)cc1,7.034,True,C23H20ClNO2,377.9,5.31,2,3,43.7,3,27,0.13,109.7,4,3,0.65,False,1,True,True,True,False,False,-5.82,Moderately Soluble,High,True,False,-4.84,False,False,True,True,True,High,
OC1=C(c2ccc(O)cc2)C(c2ccccc2)Nc2ccc(O)cc21,6.965,True,C21H17NO3,331.4,4.69,4,4,72.7,2,25,0.05,98.5,4,3,0.514,True,0,True,True,True,True,False,-5.25,Moderately Soluble,High,False,False,-4.99,False,False,True,True,True,High,
CC=C(Cc1ccc(O)cc1)c1ccc(O)cc1Br,6.951,True,C16H15BrO2,319.2,4.51,2,2,40.5,3,19,0.12,81.3,2,2,0.874,True,0,False,True,True,True,False,-4.93,Moderately Soluble,High,True,False,-5.05,False,False,True,False,True,Low,
O=C1NCc2cc(O)ccc2C1c1ccc(OCCN2CCCO2)cc1,6.237,True,C20H22N2O4,354.4,2.17,2,5,71.0,5,26,0.35,95.9,4,2,0.861,True,0,True,True,True,True,True,-3.42,Soluble,High,True,False,-6.92,False,False,True,True,False,Medium,
CCC1(c2ccc(O)cc2)CC1c1ccc(OCCN2CCOC2)cc1,6.77,True,C22H27NO3,353.5,3.9,1,4,41.9,7,26,0.45,101.8,4,2,0.82,True,0,True,True,True,True,True,-4.37,Moderately Soluble,High,True,False,-5.69,True,False,True,True,True,Medium,
CCN(C)Cc1cc(O)ccc1N1c2ccc(O)cc2CCN1CC,6.296,True,C20H27N3O2,341.5,3.48,2,5,50.2,5,25,0.4,101.3,3,2,0.872,True,0,True,True,True,True,True,-4.17,Moderately Soluble,High,True,False,-5.91,False,False,True,True,True,Medium,
CC1=CN2CCOc3cc(O)ccc3C12Cc1ccc(O)cc1,6.299,True,C19H19NO3,309.4,3.15,2,4,52.9,2,23,0.26,87.6,4,2,0.895,True,0,True,True,True,True,True,-4.0,Moderately Soluble,High,True,False,-5.95,False,False,True,True,True,Medium,
CCN1CCN(Cc2ccc(O)cc2Cl)C(c2ccc(OCCN3CCC3)cc2)C1,6.603,True,C24H32ClN3O2,430.0,4.01,1,5,39.2,8,30,0.5,121.4,4,2,0.686,True,0,True,True,True,True,False,-4.8,Moderately Soluble,High,True,False,-6.08,True,False,True,True,True,High,
O=C1CC(c2ccc(O)cc2)C(=O)c2cc(O)ccc21,6.141,True,C16H12O4,268.3,2.65,2,4,74.6,1,20,0.12,72.2,3,2,0.833,True,0,True,True,True,True,True,-3.55,Soluble,High,False,False,-6.06,False,False,True,False,False,Low,keto_keto_gamma(5)
CCC1=C2c3ccc(O)cc3CCN2Cc2ccccc2NC1CO,6.719,True,C21H24N2O2,336.4,3.36,3,4,55.7,2,25,0.33,100.4,4,2,0.787,True,0,True,True,True,True,True,-4.26,Moderately Soluble,High,True,False,-5.97,False,False,True,True,True,Medium,
C=C1CC2(c3ccc(O)cc3)Sc3ccc(O)cc3CC12CC,7.225,True,C20H20O2S,324.4,5.0,2,3,40.5,2,23,0.3,93.9,4,2,0.764,True,0,True,True,True,True,False,-5.25,Moderately Soluble,High,True,False,-4.73,False,False,True,False,True,Low,
CCN1CCN(CCOc2ccc(N3CCN(C)C3)cc2)c2ccc(O)cc21,6.091,True,C22H30N4O2,382.5,2.83,1,6,42.4,6,28,0.45,115.0,4,2,0.829,True,0,True,True,True,True,True,-3.91,Soluble,High,True,False,-6.62,True,False,True,True,False,Medium,anil_di_alk_C(246)
CCN1C(C)=C(c2ccc(O)cc2)C1c1ccc(OCCN2CCCC2)cc1,7.299,True,C24H30N2O2,378.5,4.67,1,4,35.9,7,28,0.42,113.4,4,2,0.759,True,0,True,True,True,True,False,-4.99,Moderately Soluble,High,True,False,-5.29,True,False,True,True,True,High,
CCN1CC(Nc2ccc(O)c(C)c2)c2ccc(O)cc21,6.431,True,C17H20N2O2,284.4,3.4,3,4,55.7,3,21,0.29,85.2,3,2,0.756,True,0,True,True,True,True,True,-3.97,Soluble,High,True,False,-5.62,False,False,True,True,True,Medium,
CCC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)CN1Cc1ccc(O)cc1,7.414,True,C27H27NO2,397.5,5.52,2,3,43.7,5,30,0.26,120.1,5,3,0.596,False,1,True,True,True,False,False,-5.9,Moderately Soluble,High,True,False,-4.81,False,False,True,True,True,High,
CC1=C(c2ccc(O)cc2)C1=C(c1ccc(O)cc1)C(F)(F)F,7.641,True,C18H13F3O2,318.3,4.9,2,2,40.5,2,23,0.11,81.8,3,2,0.826,True,0,True,True,True,True,False,-5.16,Moderately Soluble,High,True,False,-4.76,False,False,True,False,True,Low,
